event_id,name,url,created_at,starts_at,ends_at,year,weekday,month,season,hour,is_weekend,city,address,category_id,category,age_limit,properties,moderation_status,access_status,org_id,org_name,tickets_limit,tickets_total,is_registration_open,min_price,max_price,is_free,sold,attended,participants,duration_hours,lead_days
1851799,ПРОБА,https://bank-levoberezhnypao.timepad.ru/event/1851799/,,2021-11-23T15:30:00+0300,,2021,1,11,autumn,15,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852277,КЛУБ АВИАМОДЕЛИСТОВ «ПОЛЕТ»    ,https://detskaya-biblioteka-141.timepad.ru/event/1852277/,,2021-11-04T18:00:00+0300,,2021,3,11,autumn,18,0,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852305,«Читаем научно-познавательную литературу»,https://samodb.timepad.ru/event/1852305/,,2021-11-24T09:00:00+0300,,2021,2,11,autumn,9,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852391,Насыпь семян! Зимняя орнитологическая экскурсия в Калиновский лесопарк,https://birdwatching-ekb.timepad.ru/event/1852391/,,2021-11-21T10:00:00+0300,,2021,6,11,autumn,10,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852446,Запись в детские объединения дополнительного образования ОАНО &quot;Московская гимназия &quot;Переделкино&quot;,https://dopolnitelnoe-obraz-org.timepad.ru/event/1852446/,,2021-11-23T10:09:00+0300,,2021,1,11,autumn,10,0,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852501,СМОТРИ,https://tsgdb-im-as-pushkina-fili.timepad.ru/event/1852501/,,2021-11-20T10:00:00+0300,,2021,5,11,autumn,10,1,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852853,Группа «Борлас» представит собственные разработки по управлению качеством и энергоэффективностью предприятий на конференции «Intekprom Energy &amp; Automation 2021».,https://gruppa-borlas-event.timepad.ru/event/1852853/,,2021-11-24T10:35:00+0300,,2021,2,11,autumn,10,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852866,Виртуальная экскурсия по онлайн-музею ГОРОД ГОГОЛЯ,https://biblioteka-gogolya.timepad.ru/event/1852866/,,2021-11-22T19:00:00+0300,,2021,0,11,autumn,19,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1852867,Виртуальная экскурсия по онлайн-музею ГОРОД ГОГОЛЯ,https://biblioteka-gogolya.timepad.ru/event/1852867/,,2021-11-22T19:00:00+0300,,2021,0,11,autumn,19,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1853024,Курс Александра Каширского &quot;Жизнь животных&quot;. Часть 4. 10 лекций. Возраст 6+,https://goldfondkik.timepad.ru/event/1853024/,,2021-04-05T10:00:00+0300,,2021,0,4,spring,10,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1853049,Первый снег,https://kuklab.timepad.ru/event/1853049/,,2021-11-12T11:00:00+0300,,2021,4,11,autumn,11,0,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1853285,Новогодний капустник - битва театралов Севастополя,https://teatrku.timepad.ru/event/1853285/,,2021-12-25T15:00:00+0300,,2021,5,12,winter,15,1,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1853703,Музей-фабрика ёлочных игрушек,https://museum3112.timepad.ru/event/1853703/,,2021-11-20T11:00:00+0300,,2021,5,11,autumn,11,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854112,Выставка современного искусства &quot;САД&quot;,https://larisa-depershmidt-art.timepad.ru/event/1854112/,,2021-11-19T10:10:00+0300,,2021,4,11,autumn,10,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854423,Евгений Скориков. Приложение теории систем к автоматизации бизнес-процессов,https://sysanschool.timepad.ru/event/1854423/,,2021-11-30T18:00:00+0300,,2021,1,11,autumn,18,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854433,Вебинары по кинологии,https://zhurnal-koshki-info.timepad.ru/event/1854433/,,2021-11-01T10:40:00+0300,,2021,0,11,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854489,ЧАТ с ПЕДИАТРОМ ,https://zdorov-malysh.timepad.ru/event/1854489/,,2021-10-01T02:00:00+0300,,2021,4,10,autumn,2,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854637,ОБРАЗ МУЗЕЯ И ДИЗАЙН ВЫСТАВОЧНОГО ПРОСТРАНСТВА. ЛЕКЦИЯ ЭРИКА БЕЛОУСОВА.,https://moscow-design-museum.timepad.ru/event/1854637/,,2021-12-06T16:00:00+0300,,2021,0,12,winter,16,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854740,Александр Журавский и Кирилл Крок. Бэкстейдж-проекты,https://urokirezhissury.timepad.ru/event/1854740/,,2021-11-29T17:00:00+0300,,2021,0,11,autumn,17,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854856,Большой фестиваль мультфильмов.  Внеконкурсная детская программа лучших российских анимационных мультфильмов.,https://givi.timepad.ru/event/1854856/,,2021-12-01T15:00:00+0300,,2021,2,12,winter,15,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854891,Мастер-класс по керамике,https://larisa-depershmidt-art.timepad.ru/event/1854891/,,2021-11-25T14:00:00+0300,,2021,3,11,autumn,14,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1854892,Мастер-класс по керамике,https://larisa-depershmidt-art.timepad.ru/event/1854892/,,2021-11-23T14:00:00+0300,,2021,1,11,autumn,14,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1855007,телесные практики &quot;опыт&quot;,https://lab4dram.timepad.ru/event/1855007/,,2021-12-04T12:00:00+0300,,2021,5,12,winter,12,1,,,453,Психология и самопознание,,,featured,,,,,,,0.0,0.0,1,,,,,
1855008,телесные практики &quot;опыт&quot;,https://lab4dram.timepad.ru/event/1855008/,,2021-12-11T12:00:00+0300,,2021,5,12,winter,12,1,,,453,Психология и самопознание,,,featured,,,,,,,0.0,0.0,1,,,,,
1855009,телесные практики &quot;опыт&quot;,https://lab4dram.timepad.ru/event/1855009/,,2021-12-18T12:00:00+0300,,2021,5,12,winter,12,1,,,453,Психология и самопознание,,,featured,,,,,,,0.0,0.0,1,,,,,
1855010,телесные практики &quot;опыт&quot;,https://lab4dram.timepad.ru/event/1855010/,,2021-12-25T12:00:00+0300,,2021,5,12,winter,12,1,,,453,Психология и самопознание,,,featured,,,,,,,0.0,0.0,1,,,,,
1855171,Интенсив «Волховская роспись»,https://palata-remesel.timepad.ru/event/1855171/,,2021-11-29T20:00:00+0300,,2021,0,11,autumn,20,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1855294,Кейс-чемпионат | L&#039;Oréal &amp; HSE Case Club ,https://hse-case-club-event.timepad.ru/event/1855294/,,2021-11-25T22:00:00+0300,,2021,3,11,autumn,22,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1855532,Книга KLIM. &quot;8 из числа 7 или 7 дней с Идиотом&quot;. Несуществующие главы романа &quot;ИДИОТ&quot;,https://teatrasb.timepad.ru/event/1855532/,,2021-11-26T10:30:00+0300,,2021,4,11,autumn,10,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1855588,Видеокурс ежегодной конференции Business Profiling Forum ,https://psikhologiya-biznesa.timepad.ru/event/1855588/,,2021-11-26T12:00:00+0300,,2021,4,11,autumn,12,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1855861,ВИНА и АГРЕССИЯ. Как справляться с этими чувствами маме.,https://dusha-mamy-nekommercheski.timepad.ru/event/1855861/,,2021-11-29T10:56:00+0300,,2021,0,11,autumn,10,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856049,Плетение сколка &quot;Балалайка&quot;,https://palata-remesel.timepad.ru/event/1856049/,,2021-11-26T10:30:00+0300,,2021,4,11,autumn,10,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856134,Записи онлайн-встреч Курса &quot;Годовые Кольца Глобальной Истории&quot; с Дмитрием Канунниковым,https://pytlivie.timepad.ru/event/1856134/,,2021-11-19T00:00:00+0300,,2021,4,11,autumn,0,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856506,Книга KLIM. &quot;8 из числа 7 или 7 дней с Идиотом&quot;. Несуществующие главы романа &quot;ИДИОТ&quot;,https://teatrasb.timepad.ru/event/1856506/,,2021-11-26T18:00:00+0300,,2021,4,11,autumn,18,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856635,Камерная встреча Поэтического клуба МГУ 27.11.2021 в 17:00,https://poeticheskiy-klub-mgu.timepad.ru/event/1856635/,,2021-11-27T17:00:00+0300,,2021,5,11,autumn,17,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856649,Встреча сторонников Горпроектов,https://gorproekty-v-spb.timepad.ru/event/1856649/,,2021-11-28T19:30:00+0300,,2021,6,11,autumn,19,1,,,1940,Гражданские проекты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856665,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/1856665/,,2021-11-27T19:00:00+0300,,2021,5,11,autumn,19,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856668,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/1856668/,,2021-11-27T21:30:00+0300,,2021,5,11,autumn,21,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856754,Stand up,https://standup-coyc.timepad.ru/event/1856754/,,2021-11-29T19:00:00+0300,,2021,0,11,autumn,19,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856932,jordan text on the midfoot,https://jeriloew.timepad.ru/event/1856932/,,2021-11-25T10:03:00+0300,,2021,3,11,autumn,10,0,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856945,Секретики PgMP,https://pmi-moscow.timepad.ru/event/1856945/,,2021-12-09T20:00:00+0300,,2021,3,12,winter,20,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1856973,Психологический нетворкинг,https://toddmoskva.timepad.ru/event/1856973/,,2021-11-28T15:30:00+0300,,2021,6,11,autumn,15,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857008,Jordan&#039;s defensive acumen,https://jeriloew.timepad.ru/event/1857008/,,2021-11-25T10:55:00+0300,,2021,3,11,autumn,10,0,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857041,Повышение квалификации «Психология и психотерапия созависимого поведения»,https://koripsy.timepad.ru/event/1857041/,,2021-11-27T16:00:00+0300,,2021,5,11,autumn,16,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857066,Курс повышения квалификации «Психология и психотерапия созависимого поведения»,https://moromoorpp.timepad.ru/event/1857066/,,2021-11-27T16:00:00+0300,,2021,5,11,autumn,16,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857081,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/1857081/,,2021-11-28T19:00:00+0300,,2021,6,11,autumn,19,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857221,STECTER &quot;жим&quot; challenge,https://tsentr-fskp-geraklion.timepad.ru/event/1857221/,,2021-11-29T10:50:00+0300,,2021,0,11,autumn,10,0,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857359,Запись тренинга &quot;Цель! Инструкция к достижению&quot; ,https://lime-lions.timepad.ru/event/1857359/,,2021-11-27T00:00:00+0300,,2021,5,11,autumn,0,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857588,Дегустация &quot;Учимся понимать шоколад&quot;,https://amazingchoco.timepad.ru/event/1857588/,,2021-12-08T18:00:00+0300,,2021,2,12,winter,18,0,,,456,Еда,,,featured,,,,,,,0.0,0.0,1,,,,,
1857589,Дегустация &quot;Учимся понимать шоколад&quot;,https://amazingchoco.timepad.ru/event/1857589/,,2021-12-15T18:00:00+0300,,2021,2,12,winter,18,0,,,456,Еда,,,featured,,,,,,,0.0,0.0,1,,,,,
1857590,Дегустация &quot;Учимся понимать шоколад&quot;,https://amazingchoco.timepad.ru/event/1857590/,,2021-12-22T18:00:00+0300,,2021,2,12,winter,18,0,,,456,Еда,,,featured,,,,,,,0.0,0.0,1,,,,,
1857678,Выставка Recollect and Collect. Yaba x Third Place,https://thirdplace.timepad.ru/event/1857678/,,2021-11-28T19:00:00+0300,,2021,6,11,autumn,19,1,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857680,Выставка Recollect and Collect. Yaba x Third Place,https://thirdplace.timepad.ru/event/1857680/,,2021-11-29T14:00:00+0300,,2021,0,11,autumn,14,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857683,Выставка Recollect and Collect. Yaba x Third Place,https://thirdplace.timepad.ru/event/1857683/,,2021-11-28T16:00:00+0300,,2021,6,11,autumn,16,1,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857728,традиционные квадратные посиделки в формате он лайн.  ,https://yutka.timepad.ru/event/1857728/,,2021-11-29T15:00:00+0300,,2021,0,11,autumn,15,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857819,Band: Как литературные школы помогают молодым авторам. Шпаргалка для молодого автора,https://adhd-projects.timepad.ru/event/1857819/,,2021-12-13T19:00:00+0300,,2021,0,12,winter,19,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857834,Алексей Радзишевский. Архитектура социальных систем.,https://sysanschool.timepad.ru/event/1857834/,,2021-12-03T18:00:00+0300,,2021,4,12,winter,18,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857882,Семинар &quot;Практика обучения русскому языку и языкам народов России в условиях поликультурной образовательной среды&quot; событие,https://centersot.timepad.ru/event/1857882/,,2021-05-20T10:00:00+0300,,2021,3,5,spring,10,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857900,Семинар &quot;Практика обучения русскому языку и языкам народов России в условиях поликультурной образовательной среды&quot;,https://centersot.timepad.ru/event/1857900/,,2021-05-06T10:00:00+0300,,2021,3,5,spring,10,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857901,Семинар &quot;Практика обучения русскому языку и языкам народов России в условиях поликультурной образовательной среды&quot;,https://centersot.timepad.ru/event/1857901/,,2021-04-29T10:08:00+0300,,2021,3,4,spring,10,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857903,Семинар &quot;Практика обучения русскому языку и языкам народов России в условиях поликультурной образовательной среды&quot;,https://centersot.timepad.ru/event/1857903/,,2021-03-12T10:00:00+0300,,2021,4,3,spring,10,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1857904,Семинар &quot;Практика обучения русскому языку и языкам народов России в условиях поликультурной образовательной среды&quot;,https://centersot.timepad.ru/event/1857904/,,2021-05-19T10:00:00+0300,,2021,2,5,spring,10,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1858549,Консультация по B2B-продажам,https://ask-vc.timepad.ru/event/1858549/,,2021-09-11T14:00:00+0300,,2021,5,9,autumn,14,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1858743,Запись на прием - зам.декана - Шутов Артем Сергеевич,https://lecheb.timepad.ru/event/1858743/,,2021-11-29T15:40:00+0300,,2021,0,11,autumn,15,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1858886,Вернисаж &quot;Драгоценные жемчужины времени&quot; ,https://smartandart.timepad.ru/event/1858886/,,2021-11-29T10:00:00+0300,,2021,0,11,autumn,10,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1859287,Экскурсия по музею Анны Ахматовой на жестовом языке,https://akhmatova.timepad.ru/event/1859287/,,2021-12-02T14:00:00+0300,,2021,3,12,winter,14,0,,,461,Экскурсии и путешествия,,,featured,,,,,,,0.0,0.0,1,,,,,
1859459,2 билета по цене 1 на спа-день в термальную аквазону парка &quot;Станция Морская&quot;!,https://stantsiya-morskaya.timepad.ru/event/1859459/,,2021-11-29T14:00:00+0300,,2021,0,11,autumn,14,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1859798,АНАЛИЗ И ПРОЕКТИРОВАНИЕ ИНФОРМАЦИОННОГО ПОЛЯ. Практика для студентов и начинающих специалистов ,https://soyuz-dizaynerov-rossii.timepad.ru/event/1859798/,,2021-11-30T08:00:00+0300,,2021,1,11,autumn,8,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1859909,Вебинар «Умное и высокопродуктивное сельское хозяйство» ,https://rcckk.timepad.ru/event/1859909/,,2021-11-30T10:00:00+0300,,2021,1,11,autumn,10,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860077,Запись стрима: Работа со светом в студии.,https://gosha-pavlenko.timepad.ru/event/1860077/,,2021-11-29T19:00:00+0300,,2021,0,11,autumn,19,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860081,Запись стрима: Гоша Павлекно. Работа со светом в студии.,https://gosha-pavlenko.timepad.ru/event/1860081/,,2021-11-29T21:00:00+0300,,2021,0,11,autumn,21,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860082,Запись стрима: Работа студийным светом.,https://gosha-pavlenko.timepad.ru/event/1860082/,,2021-11-29T21:00:00+0300,,2021,0,11,autumn,21,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860160,Дегустация сыра ручной работы,https://syrovarnya-ivan-da-marya.timepad.ru/event/1860160/,,2021-12-04T12:00:00+0300,,2021,5,12,winter,12,1,,,456,Еда,,,featured,,,,,,,0.0,0.0,1,,,,,
1860161,Дегустация сыра ручной работы,https://syrovarnya-ivan-da-marya.timepad.ru/event/1860161/,,2021-12-11T12:00:00+0300,,2021,5,12,winter,12,1,,,456,Еда,,,featured,,,,,,,0.0,0.0,1,,,,,
1860169,GLASS CHESS в баре MINISTRY,https://ferzinism.timepad.ru/event/1860169/,,2021-12-05T23:00:00+0300,,2021,6,12,winter,23,1,,,457,Вечеринки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860205,Семинары для фелинологов Галины Чиликиной 2017-2019 гг.,https://zhurnal-koshki-info.timepad.ru/event/1860205/,,2021-11-10T19:00:00+0300,,2021,2,11,autumn,19,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1860808,&quot;Тушино - от Сходненской до Подмосковной&quot; ,https://biblioteka-226-2.timepad.ru/event/1860808/,,2021-10-20T14:00:00+0300,,2021,2,10,autumn,14,0,,,461,Экскурсии и путешествия,,,featured,,,,,,,0.0,0.0,1,,,,,
1860809,&quot;Тушино - от Сходненской до Подмосковной&quot; ,https://biblioteka-226-2.timepad.ru/event/1860809/,,2021-12-22T14:00:00+0300,,2021,2,12,winter,14,0,,,461,Экскурсии и путешествия,,,featured,,,,,,,0.0,0.0,1,,,,,
1861391,Александр Турханов. Основные ошибки внедрения проектного менеджмента в ИТ,https://sysanschool.timepad.ru/event/1861391/,,2021-12-06T18:00:00+0300,,2021,0,12,winter,18,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861434,Коты Петербурга,https://lomonosovlib.timepad.ru/event/1861434/,,2021-12-01T10:00:00+0300,,2021,2,12,winter,10,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861455,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861455/,,2021-11-02T00:05:00+0300,,2021,1,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861456,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861456/,,2021-11-04T00:05:00+0300,,2021,3,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861457,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861457/,,2021-11-06T00:05:00+0300,,2021,5,11,autumn,0,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861458,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861458/,,2021-11-08T00:05:00+0300,,2021,0,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861459,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861459/,,2021-11-10T00:05:00+0300,,2021,2,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861460,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861460/,,2021-11-12T00:05:00+0300,,2021,4,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861461,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861461/,,2021-11-14T00:05:00+0300,,2021,6,11,autumn,0,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861462,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861462/,,2021-11-16T00:05:00+0300,,2021,1,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861463,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861463/,,2021-11-18T00:05:00+0300,,2021,3,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861464,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861464/,,2021-11-20T00:05:00+0300,,2021,5,11,autumn,0,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861465,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861465/,,2021-11-22T00:05:00+0300,,2021,0,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861466,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861466/,,2021-11-24T00:05:00+0300,,2021,2,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861467,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861467/,,2021-11-26T00:05:00+0300,,2021,4,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861468,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861468/,,2021-11-28T00:05:00+0300,,2021,6,11,autumn,0,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861469,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861469/,,2021-11-30T00:05:00+0300,,2021,1,11,autumn,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861495,Онлайн-елка для коучей,https://kouch-klub-ravnykh.timepad.ru/event/1861495/,,2021-12-24T19:00:00+0300,,2021,4,12,winter,19,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861544,Первая помощь: основы,https://medicial-training.timepad.ru/event/1861544/,,2021-12-22T12:00:00+0300,,2021,2,12,winter,12,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861571,Рождественский календарь подарков,https://alyans-fransez-irkutsk.timepad.ru/event/1861571/,,2021-12-01T10:53:00+0300,,2021,2,12,winter,10,0,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861576,ПОДНИМИ УРОВЕНЬ УВЕРЕННОСТИ В СЕБЕ!,https://moodok.timepad.ru/event/1861576/,,2021-12-01T00:05:00+0300,,2021,2,12,winter,0,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1861661,Заказ книги &quot;Во все грумерские&quot; декабрь 2021,https://online-groom.timepad.ru/event/1861661/,,2021-12-01T07:00:00+0300,,2021,2,12,winter,7,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1862042,ВИДЕОЗАПИСЬ - LegalMFO: Прибыль vs. Риски. В рамках проекта «Открытый комитет» СРО «МиР»,https://sro-mir.timepad.ru/event/1862042/,,2021-12-01T10:49:00+0300,,2021,2,12,winter,10,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1862055,Комплаенс Чек - лист,https://n-a-compliance.timepad.ru/event/1862055/,,2021-12-01T10:57:00+0300,,2021,2,12,winter,10,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1862258,Форум преподавателей-русистов,https://centersot.timepad.ru/event/1862258/,,2021-12-01T10:22:00+0300,,2021,2,12,winter,10,0,,,1315,Образование за рубежом,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1862698,ДОБРЫЕ ДЕЛА,https://pavlovy-ozera-event.timepad.ru/event/1862698/,,2021-12-01T00:00:00+0300,,2021,2,12,winter,0,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1862798,Энканто,https://novayazaryacinema.timepad.ru/event/1862798/,,2021-12-02T10:00:00+0300,,2021,3,12,winter,10,0,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1863202,Что такое венчурный долг и как он работает,https://ask-vc.timepad.ru/event/1863202/,,2021-12-07T19:00:00+0300,,2021,1,12,winter,19,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
